Label,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
0.0,20000,2,2,1,260,0,0,0,0,-2,-2,0.18750671310859124,0.096021244932393,0.08963885638862976,0.19387271002116632,0.08988433748787124,0.3266836420094522,-0.16093173468294658,-0.2102219740219609,-0.3017573150861181,-0.31198260236703995,-0.3163185971682245,-0.2964489974863207
1.0,200000,1,1,1,278,-1,-1,-1,-1,0,-1,0.18193455897342595,0.08625899696097189,0.08634460206231301,0.19482154587256406,0.09034407000311644,0.3270838163161454,-0.3164406258807024,-0.2528902353423028,-0.2291435285832589,-0.31198260236703995,-0.28888952204668816,-0.27282162882435035
0.0,220000,2,1,1,261,1,2,2,2,2,2,0.4037422429345217,0.3292595855960145,0.20237922028294347,0.4329200423326765,0.3319777118140205,0.5408846353267337,-0.34147611300851444,0.4511787447046578,-0.11556811892494095,0.5276910496218268,0.1781959783402423,-0.2964489974863207
0.0,220000,2,2,2,264,-2,-2,-2,-2,-2,-2,0.18512506658307706,0.08572689054460415,0.08783031076348187,0.19387271002116632,0.08988433748787124,0.41563777299150495,-0.34147611300851444,-0.13670455976701193,-0.3017573150861181,-0.31198260236703995,5.780848313020967,0.271516595349505
0.0,110000,2,2,2,258,1,2,2,2,2,2,0.20456951711650886,0.10591621228711134,0.0955734555574894,0.2037739033647179,0.09967686108784206,0.3349786012561241,-0.2751561447035892,-0.2102219740219609,-0.3017573150861181,-0.2730992532518632,-0.3163185971682245,-0.2396524382027381
0.0,50000,2,3,1,271,0,0,2,0,0,0,0.2129266523015276,0.12489262633226295,0.103400603836818,0.2303390263484417,0.12226453627797905,0.3566495790955099,-0.12217487480239135,-0.2528902353423028,-0.1990041524546685,-0.2450670713316195,-0.13829334998517642,-0.2964489974863207
0.0,30000,1,2,1,258,0,0,0,0,0,-2,0.21419693684965047,0.12304192826517332,0.10367787024261634,0.2311202193270564,0.08988433748787124,0.3266836420094522,-0.2451857779015449,-0.17873279716754864,-0.19533855265524527,-0.31198260236703995,-0.3163185971682245,-0.2964489974863207
1.0,20000,1,3,2,276,1,2,0,0,0,2,0.20080031214584929,0.10670392640464416,0.0961153603941685,0.2152317805269688,0.11093588720639558,0.3433255062060686,-0.34147611300851444,-0.1963547890928498,-0.2285616873452553,-0.2233001466608312,-0.3163185971682245,-0.262257468797604
1.0,50000,2,3,2,273,2,0,0,2,2,2,0.20698075612071096,0.11570426680528467,0.1012587894823244,0.22401307386322164,0.12114946390326167,0.35333178778833474,-0.2512039238457305,-0.10355132072110633,-0.3017573150861181,-0.16342495624593276,-0.3163185971682245,-0.21125415856094684
0.0,500000,1,1,2,257,0,0,0,0,0,0,0.2827966865192011,0.2048327059884706,0.14740854738208353,0.4807735293044303,0.4217935314751004,0.5863775279039813,0.08196063562438406,0.6022670580399883,8.432959718072704,4.5440438979273425,0.4410139914038088,0.3375141972370279
0.0,90000,2,1,2,254,0,0,0,0,0,0,0.18815336356880907,0.09493614108561996,0.09120252910885478,0.20543094482154586,0.10284857339253864,0.334512051884138,-0.2512039238457305,-0.18888784336179,-0.2144811293855663,-0.1828020405225989,-0.2174156820665311,-0.2396524382027381
0.0,420000,2,1,1,274,1,-1,-1,-1,-1,0,0.1814786155980859,0.11477523112220382,0.10228989108646154,0.2337876797314065,0.4136443305918835,0.5648854741536458,1.0800701404675652,0.9867080925362682,1.7346870179267566,18.610515277168524,-0.3163185971682245,-0.2620302825604697
0.0,300000,2,2,1,277,-1,-1,-1,-2,-1,-1,0.1819608633989263,0.08630323675540431,0.08634460206231301,0.19387271002116632,0.09367160510745144,0.32773987130933,-0.3142740933407956,-0.2528902353423028,-0.3017573150861181,-0.09063170964659024,-0.2439216633137849,-0.2964489974863207
0.0,360000,2,1,1,278,1,-2,-2,-2,-2,-2,0.1814786155980859,0.08574778155864167,0.08634460206231301,0.19387271002116632,0.08988433748787124,0.3266836420094522,-0.34147611300851444,-0.2528902353423028,-0.3017573150861181,-0.31198260236703995,-0.3163185971682245,-0.2964489974863207
0.0,50000,1,3,1,283,1,2,2,0,0,0,0.2503600418240365,0.16056833389247516,0.11754558287163445,0.25707407306036056,0.14962083118754654,0.37780494773204093,-0.21509504818061687,-0.2528902353423028,-0.1853890674853824,-0.1828020405225989,-0.15444749278511968,-0.06926276035199043
0.0,500000,2,2,1,262,0,0,0,0,0,-1,0.2345423139564705,0.14791452380162384,0.10396392132661816,0.2162421994744909,0.11539507157902648,0.3310393854246129,0.5625095892676039,-0.19281332340326146,-0.2789491385563739,0.14014936408850368,-0.01776366411457946,0.9542680344974508
0.0,290000,2,2,2,283,-2,-2,-2,-2,-2,-2,0.18140408639250147,0.08566421750249155,0.08630726717994809,0.19464249872272096,0.08987770673043982,0.3287691658001033,-0.34147611300851444,-0.2528902353423028,-0.25852651110244473,-0.31198260236703995,-0.17297530554750354,-0.24124274186267844
1.0,290000,2,1,1,264,-1,-1,-2,-2,-1,-1,0.18224911606170136,0.08572320389506811,0.08633362121455862,0.1938499014670462,0.09282728866118377,0.3260323968036077,-0.34147611300851444,-0.2528902353423028,-0.3017573150861181,-0.1311298157848225,-0.3163185971682245,-0.2964489974863207
1.0,20000,2,3,1,268,1,2,2,2,2,0,0.19086271939534893,0.09739513632615544,0.09084565155683713,0.20499416101014525,0.10032446506364424,0.33658218435530096,-0.2692583616782873,-0.2528902353423028,-0.20284430462549272,-0.31198260236703995,-0.2503833204337623,-0.21125415856094684
0.0,110000,2,2,1,264,-1,-1,-1,0,0,-1,0.18284315767091847,0.08727774111609628,0.08716267522001499,0.19671237500912345,0.09126021965489116,0.3292568782363857,-0.2665501960034038,-0.18931452597499346,-0.17113395715429225,-0.31198260236703995,-0.13994173190353798,-0.2964489974863207
0.0,230000,2,1,2,260,0,0,0,-1,0,-1,0.2177666665935988,0.12240536677861792,0.09279585011801664,0.19979609152616595,0.10695853787378133,0.3356952595697934,-0.040568815799234666,-0.039548928740593584,0.6231957009683297,0.4631007686996063,0.3013630752802178,0.04433035821517472
0.0,50000,2,2,2,252,0,0,0,0,0,0,0.23370824446456245,0.14538425333672506,0.11086977647935352,0.2459720093423837,0.14137437919533544,0.3724420348478713,-0.2211131941248025,-0.17851945586094695,-0.19946962544507132,-0.20437519435062051,-0.20258024480127712,-0.175585919330857
0.0,150000,2,1,2,258,0,0,0,0,0,0,0.3429560036563151,0.26639237994118564,0.1666568754107523,0.3625944274140573,0.2510625788783853,0.4647543593507557,0.06414692362959469,0.039387354702038815,0.027797562119165425,0.05359838765272818,0.045006719336628594,0.005140732309502746
0.0,160000,2,3,1,274,-2,-2,-2,-2,-2,-2,0.18462309046311126,0.08864425921078664,0.08942363177264373,0.19598364170498506,0.09297979608210646,0.3298273190149171,-0.19938768726629247,-0.013606625857825749,-0.1940585019316372,-0.1310652255039003,-0.10084211280000188,-0.17740340922793166
0.0,190000,1,1,1,265,-1,-1,-1,-1,-1,-1,0.18342843113830207,0.08733058309277944,0.08725326721398871,0.19525604882855266,0.0902645009139394,0.326896234609883,-0.263962393247404,-0.18227426285713705,-0.2311799729162719,-0.2897635457297961,-0.3017469010099083,1.3029421119393645
0.0,60000,1,2,1,262,0,0,0,0,0,0,0.227780980585142,0.13357960152234047,0.10420604901960244,0.2255537916940369,0.12224243375320762,0.3651388537507203,-0.2206317424492677,-0.12471477833599587,-0.1270303913136134,-0.1828020405225989,-0.24616346272275666,-0.1828558789191556
0.0,20000,1,1,2,251,0,0,0,0,0,0,0.20727668090759035,0.1137417403689353,0.0993146303874098,0.2162250930589008,0.1120973748831329,0.3266836420094522,-0.16093173468294658,-0.19315466949382412,-0.15629700558519846,-0.2796874619059297,-0.3163185971682245,-0.2964489974863207
0.0,110000,1,2,1,279,1,-1,0,0,0,0,0.16977095421495536,0.1483323440823745,0.11638326013683235,0.25765226990730605,0.10980976356929252,0.34435191482443794,3.389774372386555,-0.039548928740593584,-0.12720494368501453,-0.1828020405225989,-0.2503833204337623,-0.1828558789191556
0.0,240000,2,2,2,254,-2,-2,-2,-2,-2,-2,0.1814786155980859,0.08574778155864167,0.08634460206231301,0.19387271002116632,0.08988433748787124,0.3266836420094522,-0.34147611300851444,-0.2528902353423028,-0.3017573150861181,-0.31198260236703995,-0.3163185971682245,-0.2964489974863207
1.0,90000,1,3,2,254,0,0,0,0,-2,-2,0.18895564854657088,0.094343819393497,0.09067325224709323,0.19387271002116632,0.08988433748787124,0.3266836420094522,-0.2709434425426593,-0.20761921008142006,-0.3017573150861181,-0.31198260236703995,-0.3163185971682245,-0.28548726154458925
0.0,200000,1,2,1,283,-1,-1,-1,-1,-1,-1,0.1932662862754468,0.09801326456503064,0.09065074150919672,0.2010973195387198,0.09498560020511143,0.3343369756249597,0.2675602565430678,0.08214095254502132,0.06689729331301263,-0.013446323944536721,0.2082624645311571,0.01587528201409985
0.0,500000,1,2,2,261,0,0,0,0,0,-1,0.5450835932722047,0.3989237441121135,0.17582149094656552,0.3566516586380556,0.17496690146915486,0.42910902537355217,0.29391973577860075,0.06328158104143024,-0.12324842326658952,-0.3059111159603512,6.704205928410378,-0.2878159204752161
0.0,180000,2,2,1,260,0,0,0,0,0,0,0.3716563239126955,0.28359305779314703,0.15884784553021847,0.32565027187796514,0.21093876053461585,0.4313802069555297,0.26768061946195154,1.2492885727016518,2.0605181112088164,0.010968802244062638,0.3430341701763979,0.271516595349505
1.0,150000,1,3,2,258,1,3,2,2,2,2,0.2415436752104902,0.1508736744958814,0.11443855199952999,0.25543185716371064,0.14805707755996966,0.3829658495479281,-0.34147611300851444,-0.2528902353423028,-0.06902081988464667,-0.31198260236703995,0.1536021201182879,-0.2964489974863207
1.0,10000,2,1,2,252,2,2,7,7,7,6,0.1841090581481246,0.0886971011874698,0.08766230379283971,0.1966097365155828,0.0925366404604398,0.3284151654518747,-0.34147611300851444,-0.2528902353423028,-0.3017573150861181,-0.31198260236703995,-0.3163185971682245,-0.2964489974863207
0.0,60000,1,1,2,258,0,0,0,0,0,0,0.19460452392277894,0.10229100691001013,0.09470706666966808,0.2132212064812788,0.10964178438102984,0.3450426002864709,-0.2211131941248025,-0.1675537127016191,-0.1853890674853824,-0.2150971809837092,-0.2174156820665311,-0.21125415856094684
0.0,10000,2,2,2,254,0,0,0,0,0,0,0.1915071778201084,0.09706088010155488,0.09186302710128127,0.2051059229253339,0.09896184441148713,0.3344312474568249,-0.27016108356991514,-0.20894192618235066,-0.24357319128575025,-0.24739232144481946,-0.1844480436993,-0.1828558789191556
0.0,450000,1,1,2,263,0,0,0,0,0,0,0.4672466061811016,0.3665660211343329,0.2141408063126697,0.4310873750091234,0.3049507445235469,0.5200794192085592,0.8774993479862779,1.887819103360568,0.11111722740129218,0.11457161284330435,0.3438253934972115,0.271516595349505
0.0,360000,1,2,1,267,1,-2,-2,-2,-2,-2,0.1814786155980859,0.08574778155864167,0.08634460206231301,0.19387271002116632,0.08988433748787124,0.3266836420094522,-0.34147611300851444,-0.2528902353423028,-0.3017573150861181,-0.31198260236703995,-0.3163185971682245,-0.2964489974863207
0.0,360000,2,1,1,260,-2,-2,-2,-2,-2,-2,0.1814786155980859,0.10853127569133894,0.09128982684850218,0.2047067732282315,0.099471307607468,0.33300658844669845,0.774288145043495,0.1737923778611156,0.2800839229175604,0.2693299259329447,0.1188542292792263,1.5670461126080233
0.0,360000,2,1,1,268,1,-2,-2,-1,0,-1,0.1810511686837046,0.08526851711895711,0.08613047553110242,0.2062714400408729,0.10153236804240147,0.32880283431148377,-0.34147611300851444,-0.2528902353423028,0.3762040954357681,-0.288859281796885,-0.17106318252220418,-0.2742983393657235
0.0,150000,1,1,2,259,-1,-1,-1,0,-1,-1,0.1852215161432451,0.0887204499678647,0.08719067638178869,0.1954065852857456,0.11532213324728086,0.3285969754133291,-0.19553607386201372,-0.187138444647656,-0.3015245785909166,1.1792132132842652,-0.18471178480623784,-0.06869479475915459
0.0,30000,2,1,2,270,0,0,0,0,0,0,0.20597022777440446,0.11813745549906787,0.10229044012884926,0.2274229527041821,0.12287014545671553,0.3548747675670268,0.1890836334308877,-0.08132115657320824,-0.1853890674853824,0.010968802244062638,0.07929306323854897,0.04433035821517472
0.0,330000,1,1,1,282,1,-2,-1,-1,-1,0,0.18113117797793496,0.08320890891149214,0.08454209590343002,0.19791210495584266,0.09833081732926352,0.3359030423828841,-0.30723286258609844,-0.21803026584358348,0.10413513254524803,0.18181009528333592,-0.1720522116732211,-0.2960514215713356
0.0,240000,2,1,1,262,0,0,0,0,0,0,0.4164220720434373,0.3544135953803823,0.2089616894693121,0.4536849500036494,0.34091818308405364,0.5497952473529335,0.12974471442121768,0.09831222358543087,0.18303280441854688,0.2168180275431794,0.2441312550747045,0.15957057700156374
0.0,50000,2,3,2,251,-2,-2,-2,-2,-2,-2,0.1842164678855845,0.08574532379228432,0.08727632699427293,0.19387271002116632,0.08988433748787124,0.3314934293495148,-0.34147611300851444,-0.18039685935904198,-0.3017573150861181,-0.31198260236703995,0.013357786504086715,-0.2964489974863207
0.0,30000,2,3,1,275,0,0,0,0,0,2,0.1922711021773488,0.09908976622955293,0.09286557850125704,0.2085739635793008,0.10531189977831168,0.34022992707400435,-0.2704018094076825,-0.2016456534965722,-0.2310636046686711,-0.2290486816629088,-0.284010311568338,-0.2964489974863207
0.0,300000,2,1,2,255,0,0,0,0,0,0,0.1930361225523184,0.09855397316364914,0.0946878501860979,0.21600385008393547,0.11558957379701484,0.34151991203860915,-0.16093173468294658,-0.039548928740593584,-0.010836696084278823,-0.053621478678157884,0.013357786504086715,-0.01246620106840785
0.0,500000,1,1,1,280,0,0,0,0,0,0,0.4283379767951126,0.3745906282911028,0.220594799580312,0.4711471790380264,0.3593903681617551,0.5686544235133189,0.5612457786193249,0.3873896940307468,0.2800839229175604,0.3339202068551652,0.4749047236453224,0.5554993917674178
0.0,190000,1,3,1,258,-2,-2,-2,-2,-2,-2,0.2380682029912516,0.0977945233592259,0.0882261703250276,0.19492646522151666,0.08891624690288373,0.3257515052229481,-0.2812946535666585,-0.10252728244941813,-0.2477042640755764,-0.25585364824563034,-0.31585705023108324,-0.2063128579032752
0.0,420000,1,1,1,265,-1,2,-1,-1,-1,-1,0.1824211908451831,0.0862762013254734,0.08744817726162912,0.2007814210641559,0.09006115768604248,0.3272415773408995,-0.34147611300851444,-0.16712703008841567,0.05072210689651036,-0.30164815741948464,-0.2503833204337623,-0.2720264769943802
0.0,260000,1,1,2,260,0,0,0,0,0,0,0.2936560301799442,0.2038840081745309,0.135858891714017,0.29633557769505875,0.20153966187557604,0.4076342868576409,-0.09876428707950938,-0.08221719006093542,-0.06872989926564484,0.5965442890849139,-0.1173918672603519,-0.14105361128643878
0.0,230000,2,1,2,273,0,0,0,0,0,0,0.4336733911007744,0.3616529461859767,0.20907973358267176,0.3626229381067075,0.1579269599966404,0.4039086255840285,0.2678611638402771,0.3003464409372495,0.01860447055870731,-0.20715257643027604,4.958503541588755,5.6928049755267445
0.0,400000,1,2,2,262,0,0,0,0,0,0,0.2491083895773098,0.15704512581920424,0.11510508945822145,0.2487717593606306,0.1295561592000654,0.3562676819807089,-0.16093173468294658,-0.12488545138127725,-0.12720494368501453,-0.053621478678157884,-0.11851276696483776,-0.06926276035199043
0.0,280000,1,1,2,261,0,0,0,0,0,0,0.4201890849786386,0.3348129086804621,0.1958730679884679,0.401267471352456,0.2924805000475204,0.4978351147182379,0.2633475543821379,0.17904057400351764,0.2801421070413608,0.09131911171130497,0.10006267540990456,0.10322839019224984
1.0,20000,2,3,2,283,0,0,0,0,0,0,0.19914642139251248,0.10683541690476278,0.09627293555944398,0.2110886066710459,0.10689886105689853,0.3418056134066089,-0.26275876405856685,-0.20036560565696201,-0.2293762650784605,-0.276845489545352,-0.2790651658132533,-0.21125415856094684
0.0,400000,2,2,1,271,-2,-2,-1,0,0,0,0.1814786155980859,0.08653549567617452,0.0870528667424711,0.19537693416538932,0.09065129509743898,0.3273541263646569,-0.3028997975062848,-0.19784817823906176,-0.3000699754959074,-0.31198260236703995,-0.3161207913380211,-0.25652101630996216
0.0,70000,1,1,2,258,0,0,0,2,0,0,0.21757924756190847,0.12708126727348915,0.10571866079776956,0.2349303882928253,0.13088010043387255,0.3632370638364595,-0.24831521379252144,-0.1590200604375507,-0.20866271700552952,-0.1828020405225989,-0.2174156820665311,-0.126059319635573
0.0,240000,1,1,1,272,0,0,0,0,0,2,0.2550433255808346,0.16989309945228676,0.12472211592151547,0.27592192175753594,0.17323848403203096,0.3982311526078186,-0.20907690223643136,-0.1563319599743692,-0.13127783235104026,0.010968802244062638,-0.3163185971682245,-0.126059319635573
0.0,130000,2,1,2,254,0,0,0,0,0,0,0.24216292522747845,0.15706601683324178,0.11232144455248376,0.2446992920224801,0.1435492676328417,0.3762523483786688,-0.040568815799234666,-0.039548928740593584,-0.010836696084278823,0.010968802244062638,0.013357786504086715,-0.01246620106840785
0.0,130000,1,1,2,259,0,0,0,0,0,0,0.26690114139286314,0.1822446042811832,0.12116541933386885,0.2626051474344938,0.15617422978226805,0.35277770028675953,-0.10580551783420653,-0.12488545138127725,-0.12720494368501453,-0.1182117596003784,-0.2503833204337623,-0.1828558789191556
0.0,280000,2,2,1,280,2,2,2,2,0,0,0.4650885472723406,0.4291604147234951,0.2405607260097301,0.4431918746806802,0.31276509215647696,0.5151638165470152,1.1630603730378846,0.067121724560261,-0.3017573150861181,0.1078542236273934,0.14522833997301118,0.04433035821517472
0.0,50000,2,2,1,265,0,0,0,-1,-1,-1,0.2115456699627573,0.10162003669445173,0.08991831896397896,0.19890997919859865,0.08988433748787124,0.3308498798034144,-0.2716054385965197,-0.2102219740219609,0.003942071361014609,-0.04289949204506927,0.2439334492445012,-0.03069789659843785
0.0,240000,2,1,2,264,-2,-2,-2,-2,-2,-2,0.1877883896649912,0.08931645830952371,0.09989002680973977,0.19643753193197566,0.09486293119263013,0.3380914956226125,-0.14636782149801744,0.8003757953503354,-0.09607643745181772,-0.02100338681243652,0.4656078496257632,0.38510971391667015
0.0,30000,2,3,2,277,0,0,0,0,0,0,0.18306236121675504,0.08993827319793497,0.08927539032795948,0.20212826618495006,0.0999542477737232,0.3372161143267212,-0.2211131941248025,-0.1675537127016191,-0.1853890674853824,-0.1828020405225989,-0.1844480436993,-0.1828558789191556
1.0,460000,1,1,1,269,2,-1,-1,-1,-1,-1,0.18166603462977607,0.0890841993887535,0.08633746451127265,0.19688457959273045,0.08987328622548553,0.3483613535511141,-0.17730109165113142,-0.2528902353423028,-0.1473366505199418,-0.31198260236703995,1.1701922168102268,-0.2964489974863207
0.0,90000,2,2,2,272,0,0,2,0,0,0,0.20066221391197225,0.1114289822266626,0.0974698479646724,0.21684662615867453,0.11734119888514866,0.3495253220874093,-0.10075027524109063,-0.2528902353423028,-0.12720494368501453,0.2047396450107242,0.013357786504086715,-0.01246620106840785
0.0,230000,2,1,2,256,0,0,0,0,0,0,0.2967983130095112,0.21829143456135627,0.14683644521407985,0.2624546109773009,0.15844084369757555,0.3882816265161652,-0.08113111946304559,-0.05947500677719322,-0.1657810177646584,-0.11595109976810067,-0.11627096755586605,-0.12032286714793115
